order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,status,payment_method,shipping_address
399,804,65,2024-03-09,3.0,311.38,934.14,Delivered,,UNKNOWN
400,2153,94,2023-10-30,8.0,,,Delivered,Debit Card,"789 Pine Rd, Chicago"
401,1257,165,2024-09-15,,,,Processing,Crypto,
402,2704,374,2023-03-14,,,,Returned,,"456 Oak Ave, Los Angeles"
403,2436,293,2024-12-16,4.0,,,Returned,Cash,"789 Pine Rd, Chicago"
404,559,359,,,,,Cancelled,Cash,"456 Oak Ave, Los Angeles"
405,1066,139,,3.0,,,Pending,Cash,"123 Main St, New York"
406,1150,330,2023-04-01,,,,Delivered,Debit Card,"123 Main St, New York"
407,913,375,2024-08-06,,,,Shipped,Debit Card,UNKNOWN
408,317,274,2023-09-13,,,,Cancelled,,"789 Pine Rd, Chicago"
409,1065,422,2023-07-30,9.0,,,Cancelled,Crypto,
410,2599,255,,,,,Returned,Credit Card,"123 Main St, New York"
411,1858,75,2023-05-20,,,,Returned,Debit Card,"123 Main St, New York"
412,352,63,2023-05-09,,,,Processing,,
413,620,192,2024-12-27,,,,Shipped,PayPal,"123 Main St, New York"
414,2161,494,,,,,Cancelled,Debit Card,
415,2641,318,2024-10-08,,,,Delivered,Crypto,
416,2268,245,2024-04-05,1.0,,,Pending,Cash,
417,1807,289,2024-03-19,,,,Shipped,Crypto,
418,1145,28,2023-05-07,,,,Processing,Crypto,
419,2755,427,,3.0,,,Cancelled,PayPal,"456 Oak Ave, Los Angeles"
420,530,375,,,,,Processing,,
421,1377,173,,1.0,,,Returned,Debit Card,"123 Main St, New York"
422,1815,113,,,66.47,,Cancelled,,"789 Pine Rd, Chicago"
423,1081,436,,,,,Processing,Debit Card,"123 Main St, New York"
424,1813,232,2024-01-29,,,,Cancelled,,"456 Oak Ave, Los Angeles"
425,479,21,2024-01-31,,,,Cancelled,Crypto,UNKNOWN
426,83,401,,,,,Returned,Crypto,
427,139,471,2024-03-13,,,,Returned,PayPal,
428,2360,1,2024-11-20,,319.18,,Unknown,,UNKNOWN
429,183,378,2024-01-16,,,,Processing,Debit Card,"123 Main St, New York"
430,1069,279,2023-09-18,,374.55,,Cancelled,Credit Card,"123 Main St, New York"
431,2960,123,,,272.68,,Cancelled,Credit Card,
432,2293,375,,,,,Returned,Credit Card,
433,1018,457,2023-12-16,,,,Delivered,Credit Card,"456 Oak Ave, Los Angeles"
434,2003,51,2024-10-12,,249.66,,Pending,PayPal,"789 Pine Rd, Chicago"
435,1147,124,2023-11-30,,,,Returned,,UNKNOWN
436,280,435,2023-03-24,,,,Shipped,Cash,"123 Main St, New York"
437,105,112,,,,,Shipped,Crypto,"123 Main St, New York"
438,992,466,2023-07-18,,,,Unknown,Cash,"123 Main St, New York"
439,1171,318,2024-07-03,,,,Processing,,"456 Oak Ave, Los Angeles"
440,751,459,,,303.53,,Processing,Crypto,UNKNOWN
441,1802,61,2024-11-30,10.0,,,Returned,Cash,
442,1628,388,2024-04-19,,,,Shipped,Debit Card,"789 Pine Rd, Chicago"
443,54,54,2024-08-17,,,,Pending,Credit Card,"789 Pine Rd, Chicago"
444,1038,373,2023-07-07,,114.09,,Delivered,Debit Card,
445,2675,110,2023-08-25,,,,Returned,PayPal,UNKNOWN
446,260,200,2023-12-20,,,,Processing,Cash,
447,2856,403,2023-07-03,6.0,131.37,788.22,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
448,2170,282,2024-09-22,9.0,,,Shipped,Credit Card,
449,2009,158,2024-01-22,,,,Returned,Cash,UNKNOWN
450,2632,195,2023-03-14,,,,Shipped,Cash,
451,2561,357,2024-05-28,,,,Shipped,Crypto,"456 Oak Ave, Los Angeles"
452,2844,310,,,,,Returned,Credit Card,
453,954,8,2023-12-09,,,,Delivered,Crypto,"456 Oak Ave, Los Angeles"
454,1239,236,2023-07-31,6.0,,,Shipped,Cash,"456 Oak Ave, Los Angeles"
455,977,210,2024-05-01,,,,Processing,Crypto,"456 Oak Ave, Los Angeles"
456,2388,439,,,,,Processing,,"456 Oak Ave, Los Angeles"
457,2705,96,,,116.93,,Delivered,PayPal,"789 Pine Rd, Chicago"
458,341,215,2024-03-01,,,,Shipped,Credit Card,UNKNOWN
459,1579,340,,,376.97,,Cancelled,Debit Card,"789 Pine Rd, Chicago"
460,2402,271,,,,,Delivered,Cash,
461,1478,249,2024-12-26,,,,Unknown,PayPal,UNKNOWN
462,952,284,,3.0,,,Cancelled,,
463,1629,425,2023-03-28,,,,Cancelled,Credit Card,"789 Pine Rd, Chicago"
464,765,444,2024-03-03,8.0,,,Returned,Crypto,
465,1050,331,2023-12-10,,,,Shipped,Debit Card,
466,1801,35,2024-02-02,,310.35,,Pending,,UNKNOWN
467,2480,351,,,,,Cancelled,Crypto,
468,264,358,2023-03-21,,,,Shipped,Crypto,"789 Pine Rd, Chicago"
469,2257,197,2023-05-13,,,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
470,817,478,,,,,Processing,Credit Card,
471,1400,2,2023-01-22,,,,Processing,Credit Card,
472,800,383,2023-08-04,9.0,367.27,3305.43,Processing,,
473,52,22,,,496.82,,Cancelled,Debit Card,"789 Pine Rd, Chicago"
474,678,363,2024-10-04,,,,Shipped,Cash,"456 Oak Ave, Los Angeles"
475,132,144,,,468.93,,Pending,PayPal,
476,2791,437,2024-01-23,,,,Processing,PayPal,"789 Pine Rd, Chicago"
477,2450,188,2023-11-20,,,,Cancelled,Credit Card,
478,2383,163,2024-08-29,,,,Cancelled,Cash,UNKNOWN
479,1982,255,2023-05-29,,,,Pending,PayPal,
480,951,267,2023-02-13,,,,Processing,Cash,
481,1509,251,2024-02-11,,18.53,,Cancelled,PayPal,"789 Pine Rd, Chicago"
482,2740,74,2024-08-05,,391.01,,Shipped,PayPal,UNKNOWN
483,673,375,2024-10-26,,17.19,,Delivered,Credit Card,"456 Oak Ave, Los Angeles"
484,1789,57,2023-07-14,,,,Delivered,PayPal,
485,2966,154,,,,,Cancelled,Cash,"123 Main St, New York"
486,2871,2,2024-01-04,1.0,373.18,373.18,Pending,,
487,472,343,2023-10-26,,,,Processing,PayPal,"123 Main St, New York"
488,990,379,,,,,Processing,Crypto,UNKNOWN
489,1710,491,,,,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
490,1153,430,,,98.54,,Pending,Cash,"123 Main St, New York"
491,1407,409,2023-05-04,,,,Processing,Debit Card,
492,1999,56,2024-05-11,,,,Processing,,
493,2013,356,2023-07-05,,,,Processing,Crypto,"123 Main St, New York"
494,1918,203,2024-09-14,,,,Delivered,Debit Card,"789 Pine Rd, Chicago"
495,625,120,2024-06-07,4.0,,,Processing,Debit Card,"123 Main St, New York"
496,2964,160,2023-11-20,3.0,,,Shipped,Cash,UNKNOWN
497,1252,240,,,93.59,,Delivered,Cash,"123 Main St, New York"
498,2197,298,2023-07-06,,153.3,,Returned,PayPal,UNKNOWN
499,98,161,2023-04-18,,,,Shipped,,UNKNOWN
500,407,52,2023-05-28,,,,Delivered,Debit Card,"123 Main St, New York"
501,2040,212,2023-07-09,,,,Shipped,Crypto,"789 Pine Rd, Chicago"
502,2164,97,2024-03-18,1.0,,,Processing,Credit Card,"456 Oak Ave, Los Angeles"
503,960,168,2023-12-27,6.0,400.91,2405.46,Delivered,,
504,267,137,,,,,Delivered,PayPal,UNKNOWN
505,388,321,2024-01-29,,147.86,,Unknown,PayPal,
506,1322,294,2024-08-26,,274.65,,Returned,Credit Card,"123 Main St, New York"
507,620,196,2024-05-31,,,,Shipped,Credit Card,UNKNOWN
508,1964,286,2024-11-11,,,,Pending,PayPal,"456 Oak Ave, Los Angeles"
509,2239,228,2023-10-11,,,,Processing,Cash,"123 Main St, New York"
510,1704,117,2023-12-01,,,,Cancelled,PayPal,UNKNOWN
511,1631,79,2023-12-25,,,,Returned,Cash,"789 Pine Rd, Chicago"
512,2585,169,2023-05-29,10.0,177.28,1772.8,Delivered,Debit Card,
513,128,245,,,148.55,,Cancelled,Credit Card,"789 Pine Rd, Chicago"
514,72,376,2024-02-07,,,,Processing,Credit Card,"456 Oak Ave, Los Angeles"
515,428,126,2023-07-08,,,,Shipped,Debit Card,"456 Oak Ave, Los Angeles"
516,293,412,2023-07-09,9.0,,,Delivered,,UNKNOWN
517,1558,394,2023-09-04,,271.68,,Returned,PayPal,"123 Main St, New York"
518,2993,217,2023-10-03,3.0,,,Pending,Cash,"123 Main St, New York"
519,1079,66,,,,,Shipped,Cash,UNKNOWN
520,1367,414,2024-05-28,10.0,,,Processing,Debit Card,"123 Main St, New York"
521,2174,497,2023-03-21,,,,Pending,Debit Card,
522,1674,378,2023-06-03,3.0,,,Shipped,PayPal,"456 Oak Ave, Los Angeles"
523,2941,185,2023-01-17,,127.15,,Cancelled,Cash,UNKNOWN
524,2285,84,2024-10-11,,,,Delivered,,"456 Oak Ave, Los Angeles"
525,1422,210,2023-07-05,,300.17,,Delivered,,
526,727,398,2024-02-18,,,,Processing,Cash,
527,2588,265,2024-03-18,,223.91,,Unknown,,"789 Pine Rd, Chicago"
528,458,17,2024-04-11,,,,Returned,Cash,UNKNOWN
529,630,172,2024-05-13,8.0,,,Delivered,Debit Card,UNKNOWN
530,1327,424,2024-07-13,,,,Cancelled,Credit Card,
531,458,331,2023-01-15,,,,Delivered,Credit Card,"789 Pine Rd, Chicago"
532,437,117,,7.0,,,Processing,Credit Card,"123 Main St, New York"
533,312,212,2024-02-17,3.0,202.81,608.43,Cancelled,Credit Card,"789 Pine Rd, Chicago"
534,2595,319,2024-07-04,,,,Returned,Debit Card,UNKNOWN
535,370,20,,,296.67,,Processing,PayPal,"456 Oak Ave, Los Angeles"
536,1414,481,2023-02-13,,,,Shipped,Credit Card,"789 Pine Rd, Chicago"
537,1795,112,2024-04-24,,,,Cancelled,Debit Card,"123 Main St, New York"
538,1684,384,,5.0,,,Processing,Cash,
539,2343,287,2024-05-22,,,,Pending,Crypto,"123 Main St, New York"
540,2550,322,2023-01-23,,,,Delivered,,"789 Pine Rd, Chicago"
541,2245,202,,,,,Processing,PayPal,"456 Oak Ave, Los Angeles"
542,1265,202,,5.0,,,Returned,PayPal,
543,2200,359,2023-11-19,3.0,,,Pending,Credit Card,"456 Oak Ave, Los Angeles"
544,2457,454,2023-11-15,,,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
545,1358,320,2023-07-04,,487.38,,Shipped,Debit Card,"456 Oak Ave, Los Angeles"
546,2241,259,2023-06-10,,,,Cancelled,Crypto,"456 Oak Ave, Los Angeles"
547,2902,317,2024-07-22,,,,Shipped,Crypto,UNKNOWN
548,812,341,,,,,Returned,,"456 Oak Ave, Los Angeles"
549,494,316,2023-09-24,,77.36,,Cancelled,Credit Card,
550,2888,94,2024-04-12,,,,Unknown,,"123 Main St, New York"
551,2327,405,2024-01-24,,454.42,,Processing,,"456 Oak Ave, Los Angeles"
552,903,374,2023-02-18,,,,Shipped,Crypto,"123 Main St, New York"
553,1321,69,,,,,Returned,Credit Card,"123 Main St, New York"
554,2195,314,,,,,Unknown,Debit Card,
555,2,185,2024-06-19,,15.08,,Cancelled,PayPal,"123 Main St, New York"
556,2126,492,2024-03-09,,,,Returned,,"789 Pine Rd, Chicago"
557,1025,439,2024-05-10,,,,Pending,PayPal,"456 Oak Ave, Los Angeles"
558,1584,71,,,,,Shipped,PayPal,"123 Main St, New York"
559,2030,294,2024-08-23,3.0,,,Processing,PayPal,
560,2024,201,2024-06-08,,426.15,,Returned,Crypto,"789 Pine Rd, Chicago"
561,1330,242,2024-06-20,,428.06,,Delivered,Cash,UNKNOWN
562,1014,402,,7.0,,,Delivered,Cash,"123 Main St, New York"
563,2716,84,,,,,Delivered,,"123 Main St, New York"
564,2789,198,2023-01-16,,28.58,,Returned,Crypto,"456 Oak Ave, Los Angeles"
565,2194,11,2023-05-20,10.0,,,Returned,,"456 Oak Ave, Los Angeles"
566,1765,253,2024-05-03,,,,Shipped,,
567,934,426,2024-04-26,10.0,107.58,1075.8,Shipped,Debit Card,
568,1126,325,,,38.83,,Cancelled,Debit Card,"789 Pine Rd, Chicago"
569,2302,391,2024-10-23,8.0,,,Shipped,,"456 Oak Ave, Los Angeles"
570,2782,104,,,,,Cancelled,Credit Card,
571,34,28,,,,,Cancelled,PayPal,"123 Main St, New York"
572,397,142,2023-03-18,10.0,424.19,4241.9,Cancelled,Crypto,"456 Oak Ave, Los Angeles"
573,782,91,,3.0,,,Processing,PayPal,
574,1132,330,2023-08-23,,,,Pending,Cash,UNKNOWN
575,62,484,2023-06-09,10.0,,,Cancelled,Crypto,"123 Main St, New York"
576,752,187,,7.0,,,Unknown,,"789 Pine Rd, Chicago"
577,1139,193,2023-05-06,,,,Shipped,Credit Card,UNKNOWN
578,1843,54,2024-08-23,,160.45,,Shipped,Crypto,
579,1769,154,2024-05-19,,,,Pending,PayPal,"123 Main St, New York"
580,121,439,,,,,Cancelled,Debit Card,"123 Main St, New York"
581,2790,234,2024-08-24,,,,Cancelled,Crypto,
582,322,299,,,,,Pending,PayPal,UNKNOWN
583,1215,220,2023-04-04,,71.84,,Cancelled,Debit Card,UNKNOWN
584,2690,128,2023-02-08,,,,Cancelled,,"789 Pine Rd, Chicago"
585,1267,209,2023-03-23,,,,Processing,Debit Card,UNKNOWN
586,2430,286,,9.0,,,Delivered,Cash,"789 Pine Rd, Chicago"
587,2946,155,2023-12-05,,,,Delivered,Cash,
588,1326,190,2023-01-16,,,,Pending,Debit Card,"123 Main St, New York"
589,2601,387,2023-05-19,,,,Cancelled,Crypto,
590,1904,22,2024-07-18,,,,Cancelled,Cash,"789 Pine Rd, Chicago"
591,2009,448,2023-11-09,,,,Delivered,,
592,2654,288,2024-04-10,3.0,,,Shipped,,
593,1213,343,2023-12-17,,,,Returned,Cash,UNKNOWN
594,356,327,2024-04-25,5.0,,,Unknown,Debit Card,"789 Pine Rd, Chicago"
595,2736,363,2023-07-04,6.0,,,Returned,Debit Card,
596,1064,127,2023-01-27,,498.09,,Processing,Credit Card,
597,1747,147,2023-06-02,,,,Cancelled,Debit Card,
598,2640,215,2023-01-13,,,,Returned,Credit Card,"456 Oak Ave, Los Angeles"
599,181,242,2023-06-27,2.0,259.53,519.06,Delivered,Credit Card,
600,944,156,,,,,Pending,Crypto,"456 Oak Ave, Los Angeles"
601,1845,107,2024-02-06,,,,Returned,Credit Card,
602,1904,150,,,,,Delivered,,UNKNOWN
603,2462,451,2023-08-02,,,,Returned,Credit Card,
604,649,258,2023-10-17,,289.14,,Shipped,Cash,UNKNOWN
605,412,230,2024-10-26,1.0,17.25,17.25,Returned,,"789 Pine Rd, Chicago"
606,2334,96,,6.0,,,Pending,Credit Card,"789 Pine Rd, Chicago"
607,2140,487,2024-01-30,7.0,,,Shipped,Crypto,"789 Pine Rd, Chicago"
608,585,191,,,,,Shipped,Credit Card,
609,376,451,2023-05-04,,,,Processing,Crypto,
610,1957,5,,,,,Pending,Credit Card,
611,926,108,,,201.06,,Returned,Credit Card,"456 Oak Ave, Los Angeles"
612,1066,431,2023-09-27,,,,Unknown,Debit Card,
613,2492,190,,,,,Shipped,Crypto,"456 Oak Ave, Los Angeles"
614,2967,334,2024-03-03,,,,Unknown,,"456 Oak Ave, Los Angeles"
615,1604,450,2024-01-19,,,,Processing,Crypto,"123 Main St, New York"
616,2572,436,2023-08-11,8.0,204.04,1632.32,Cancelled,Cash,"789 Pine Rd, Chicago"
617,136,311,,,,,Delivered,PayPal,"456 Oak Ave, Los Angeles"
618,355,279,2023-11-17,,,,Pending,Credit Card,UNKNOWN
619,52,475,2023-01-16,,,,Pending,PayPal,
620,2507,4,2024-10-10,,,,Delivered,Debit Card,"123 Main St, New York"
621,144,274,,,,,Processing,Debit Card,
622,2943,404,2024-01-20,,,,Returned,Credit Card,"456 Oak Ave, Los Angeles"
623,757,100,2023-11-14,,463.18,,Cancelled,,"456 Oak Ave, Los Angeles"
624,1227,83,2024-06-23,,,,Processing,PayPal,
625,204,19,,,,,Delivered,PayPal,
626,507,340,2024-05-15,,178.48,,Delivered,Cash,UNKNOWN
627,2865,173,,,419.5,,Processing,Credit Card,"789 Pine Rd, Chicago"
628,228,371,,3.0,,,Processing,Crypto,"456 Oak Ave, Los Angeles"
629,443,127,,10.0,,,Returned,Debit Card,
630,2813,263,2024-03-03,,,,Returned,Debit Card,"123 Main St, New York"
631,2809,52,2023-04-23,,,,Cancelled,PayPal,"456 Oak Ave, Los Angeles"
632,874,480,2023-08-13,,,,Shipped,Credit Card,
633,1272,171,2023-04-29,,,,Processing,PayPal,"123 Main St, New York"
634,905,409,2023-10-14,,,,Processing,PayPal,"456 Oak Ave, Los Angeles"
635,144,153,2023-10-17,,,,Unknown,Cash,"456 Oak Ave, Los Angeles"
636,1688,222,2024-09-18,3.0,,,Shipped,Cash,UNKNOWN
637,2721,385,2024-09-11,,461.59,,Processing,Credit Card,"789 Pine Rd, Chicago"
638,2625,203,2024-08-21,,,,Processing,,"789 Pine Rd, Chicago"
639,2484,59,2023-04-18,,,,Unknown,Credit Card,
640,1848,316,2023-08-30,6.0,,,Delivered,Cash,
641,1700,332,2023-05-06,,,,Cancelled,Credit Card,
642,1129,220,2024-02-10,,,,Shipped,Debit Card,"123 Main St, New York"
643,690,217,,,,,Delivered,Cash,"123 Main St, New York"
644,725,268,2023-07-10,8.0,,,Delivered,Credit Card,
645,619,116,,,,,Pending,,"789 Pine Rd, Chicago"
646,1805,285,2024-06-29,,,,Shipped,Crypto,
647,2757,406,,5.0,438.47,2192.35,Cancelled,Crypto,"456 Oak Ave, Los Angeles"
648,1917,169,2023-03-16,7.0,221.58,1551.06,Shipped,,
649,1179,276,,8.0,,,Shipped,Crypto,"456 Oak Ave, Los Angeles"
650,1122,487,,,,,Cancelled,,
651,822,330,2024-08-07,,,,Delivered,Cash,
652,754,60,2023-02-10,,197.49,,Delivered,PayPal,
653,242,489,,,,,Pending,Debit Card,UNKNOWN
654,1733,468,2023-10-08,9.0,,,Cancelled,Debit Card,"123 Main St, New York"
655,2431,55,2023-11-08,,,,Shipped,Debit Card,
656,245,191,2024-04-13,,,,Delivered,PayPal,
657,949,83,2024-01-18,,,,Cancelled,Credit Card,"789 Pine Rd, Chicago"
658,1800,378,2024-07-03,4.0,432.03,1728.12,Processing,Credit Card,
659,1565,168,,,113.8,,Shipped,Crypto,"456 Oak Ave, Los Angeles"
660,1397,477,2024-09-17,,,,Returned,Debit Card,"789 Pine Rd, Chicago"
661,2070,356,,,,,Shipped,,UNKNOWN
662,1565,331,2023-10-22,,,,Processing,Cash,
663,1752,333,2023-09-01,,,,Delivered,PayPal,"789 Pine Rd, Chicago"
664,2602,162,,10.0,,,Pending,Crypto,
665,250,334,,8.0,,,Returned,Credit Card,
666,1817,288,2024-09-02,,302.99,,Delivered,Crypto,"123 Main St, New York"
667,2796,402,2023-09-09,,,,Processing,,"123 Main St, New York"
668,332,6,2024-12-13,,17.47,,Cancelled,,"789 Pine Rd, Chicago"
669,972,440,,,,,Unknown,Cash,"123 Main St, New York"
670,2902,468,2023-07-23,,,,Returned,Credit Card,"789 Pine Rd, Chicago"
671,2770,466,2023-10-15,,,,Processing,Crypto,"456 Oak Ave, Los Angeles"
672,2055,207,2024-03-06,,,,Shipped,Cash,
673,2846,40,2024-03-08,,62.12,,Delivered,Crypto,UNKNOWN
674,2925,78,,,,,Delivered,PayPal,UNKNOWN
675,1647,15,,,,,Shipped,Crypto,
676,1303,401,,,,,Unknown,Debit Card,"789 Pine Rd, Chicago"
677,1465,19,2024-09-27,,,,Cancelled,Cash,
678,2184,257,2024-02-27,10.0,,,Shipped,Cash,
679,1381,457,2023-08-09,,150.48,,Shipped,PayPal,"456 Oak Ave, Los Angeles"
680,419,25,2023-09-19,,53.28,,Shipped,,UNKNOWN
681,2078,13,,,,,Shipped,,"789 Pine Rd, Chicago"
682,2592,396,2024-05-25,,,,Pending,Credit Card,"123 Main St, New York"
683,2049,41,2023-07-27,,,,Delivered,Credit Card,UNKNOWN
684,2597,478,,,,,Pending,Debit Card,"789 Pine Rd, Chicago"
685,604,138,,4.0,,,Delivered,,
686,1552,51,,8.0,469.74,3757.92,Processing,Cash,
687,1823,89,2024-04-17,,,,Shipped,Debit Card,UNKNOWN
688,267,402,2023-05-08,10.0,,,Pending,Cash,"456 Oak Ave, Los Angeles"
689,1746,364,2023-08-05,,,,Delivered,Cash,UNKNOWN
690,1364,334,2024-06-03,,,,Cancelled,Crypto,"789 Pine Rd, Chicago"
691,2999,172,2023-10-20,3.0,316.17,948.51,Processing,PayPal,
692,714,288,2024-10-12,,,,Shipped,Debit Card,
693,2781,400,,,,,Returned,Cash,"123 Main St, New York"
694,2905,191,2024-05-13,2.0,360.81,721.62,Cancelled,PayPal,"789 Pine Rd, Chicago"
695,1687,366,2023-07-29,,,,Unknown,,UNKNOWN
696,575,495,2024-05-06,7.0,,,Delivered,PayPal,UNKNOWN
697,1868,239,2023-10-03,,,,Cancelled,PayPal,"123 Main St, New York"
698,814,280,2024-09-30,7.0,,,Processing,,
699,1609,317,2024-03-14,9.0,,,Shipped,Debit Card,"456 Oak Ave, Los Angeles"
700,1715,18,,,,,Shipped,PayPal,"123 Main St, New York"
701,1698,461,,,,,Cancelled,Debit Card,"123 Main St, New York"
702,2978,65,,,173.2,,Shipped,Debit Card,"456 Oak Ave, Los Angeles"
703,493,498,2024-10-30,,249.35,,Shipped,PayPal,UNKNOWN
704,601,382,2023-10-29,8.0,,,Delivered,Debit Card,"123 Main St, New York"
705,681,485,2024-03-02,2.0,,,Processing,PayPal,"789 Pine Rd, Chicago"
706,85,320,2023-04-30,,,,Delivered,Debit Card,"123 Main St, New York"
707,1733,44,,,,,Delivered,Cash,
708,862,7,,10.0,,,Shipped,Credit Card,
709,2931,66,2024-02-04,,,,Cancelled,Credit Card,
710,1540,33,2023-06-16,4.0,,,Shipped,Credit Card,
711,1411,463,2024-06-04,,,,Processing,Credit Card,"456 Oak Ave, Los Angeles"
712,2712,382,,10.0,23.39,233.9,Returned,Credit Card,"789 Pine Rd, Chicago"
713,2023,102,2023-01-18,,,,Pending,Credit Card,
714,1859,9,2024-02-20,,36.94,,Cancelled,PayPal,UNKNOWN
715,1087,229,2024-06-08,,,,Delivered,PayPal,"123 Main St, New York"
716,1488,174,2023-11-20,7.0,,,Delivered,Cash,"789 Pine Rd, Chicago"
717,859,106,2024-05-03,,,,Returned,,"456 Oak Ave, Los Angeles"
718,1309,73,,,,,Delivered,Credit Card,"789 Pine Rd, Chicago"
719,1279,372,2023-07-17,,,,Delivered,Debit Card,"789 Pine Rd, Chicago"
720,1742,496,2024-10-13,,,,Pending,Credit Card,
721,1084,252,2023-07-25,8.0,,,Cancelled,,"456 Oak Ave, Los Angeles"
722,782,499,2023-05-16,8.0,,,Pending,,
723,970,455,2024-10-07,,290.75,,Cancelled,PayPal,"789 Pine Rd, Chicago"
724,1058,255,2024-01-24,1.0,,,Shipped,Crypto,"123 Main St, New York"
725,1420,284,2023-10-07,6.0,188.78,1132.68,Delivered,Debit Card,"123 Main St, New York"
726,1925,118,2024-01-05,5.0,,,Processing,PayPal,
727,2539,371,2024-01-08,6.0,,,Delivered,Debit Card,UNKNOWN
728,547,486,,,15.7,,Processing,Crypto,"456 Oak Ave, Los Angeles"
729,2311,347,2023-09-02,5.0,,,Cancelled,Debit Card,
730,1618,359,2024-02-09,,,,Delivered,Crypto,UNKNOWN
731,2964,151,2024-05-23,,,,Processing,Credit Card,
732,1066,77,2024-12-11,,,,Cancelled,Debit Card,
733,1458,128,2024-02-19,9.0,,,Unknown,,"123 Main St, New York"
734,1835,412,2024-04-28,,447.95,,Cancelled,Credit Card,"123 Main St, New York"
735,678,344,2023-01-01,,,,Cancelled,Credit Card,"456 Oak Ave, Los Angeles"
736,1187,499,2024-08-18,2.0,,,Processing,,"123 Main St, New York"
737,2872,400,2023-11-04,,86.3,,Cancelled,Credit Card,"123 Main St, New York"
738,176,471,,3.0,426.07,1278.21,Cancelled,Credit Card,UNKNOWN
739,1175,315,2023-02-13,,,,Processing,Credit Card,"789 Pine Rd, Chicago"
740,1879,296,,,419.67,,Cancelled,PayPal,"789 Pine Rd, Chicago"
741,770,43,,,,,Shipped,Debit Card,
742,82,352,2024-01-12,,,,Pending,Debit Card,UNKNOWN
743,2226,31,2024-06-23,,83.94,,Processing,,
744,2874,64,2024-09-14,,140.71,,Shipped,Credit Card,
745,2682,423,2023-05-10,10.0,250.09,2500.9,Delivered,Credit Card,"456 Oak Ave, Los Angeles"
746,2894,359,2024-12-15,,,,Unknown,Crypto,
747,2963,221,2024-06-16,,425.33,,Cancelled,Cash,
748,608,167,2023-10-29,,30.94,,Pending,Crypto,
749,1845,136,2024-02-11,,129.71,,Delivered,Debit Card,UNKNOWN
750,2308,282,2024-03-31,,,,Cancelled,Debit Card,
751,2237,176,2023-04-08,,,,Delivered,Debit Card,
752,164,152,2024-03-11,,,,Delivered,PayPal,"789 Pine Rd, Chicago"
753,586,31,,,,,Cancelled,,UNKNOWN
754,526,455,2023-03-18,,,,Cancelled,Crypto,
755,1914,400,2023-05-06,,,,Returned,Debit Card,
756,614,66,2023-02-14,7.0,,,Pending,PayPal,"123 Main St, New York"
757,2471,351,2023-03-23,,,,Cancelled,Debit Card,"789 Pine Rd, Chicago"
758,634,104,,,,,Cancelled,Debit Card,
759,402,125,2024-11-17,4.0,,,Cancelled,Credit Card,"123 Main St, New York"
760,2922,165,2023-10-01,,,,Cancelled,Credit Card,"789 Pine Rd, Chicago"
761,143,221,2023-01-23,,,,Pending,,
762,943,345,2024-10-06,,,,Shipped,Crypto,
763,704,164,2024-03-28,3.0,491.02,1473.06,Cancelled,Crypto,"789 Pine Rd, Chicago"
764,1119,80,2023-03-19,3.0,,,Delivered,,
765,42,106,,,,,Cancelled,,"789 Pine Rd, Chicago"
766,164,269,2024-11-24,,,,Processing,Cash,"456 Oak Ave, Los Angeles"
767,2249,157,2024-07-01,7.0,,,Cancelled,,"123 Main St, New York"
768,1434,36,,,,,Returned,Credit Card,
769,386,122,2024-05-02,,340.26,,Shipped,,
770,34,304,2023-08-07,,,,Shipped,Cash,"789 Pine Rd, Chicago"
771,2436,373,2024-07-17,,180.7,,Shipped,,
772,2965,357,2024-12-23,,,,Cancelled,Debit Card,"123 Main St, New York"
773,506,48,2023-04-07,,,,Processing,Cash,UNKNOWN
774,2934,45,2023-05-04,7.0,,,Cancelled,,"123 Main St, New York"
775,768,149,2024-01-11,,,,Delivered,Crypto,"456 Oak Ave, Los Angeles"
776,2416,442,2023-11-15,,,,Processing,,UNKNOWN
777,2984,347,,,,,Processing,,UNKNOWN
778,1164,218,,2.0,75.94,151.88,Unknown,,
779,125,219,2023-01-19,,,,Shipped,PayPal,"123 Main St, New York"
780,219,422,2024-01-23,,,,Shipped,Credit Card,
781,1037,329,,,,,Cancelled,Debit Card,"456 Oak Ave, Los Angeles"
782,2584,306,2023-11-13,,424.47,,Cancelled,Cash,"789 Pine Rd, Chicago"
783,2299,160,,,,,Processing,PayPal,"789 Pine Rd, Chicago"
784,964,51,2024-04-27,,484.66,,Cancelled,PayPal,"789 Pine Rd, Chicago"
785,2452,370,2024-11-11,,,,Cancelled,Credit Card,
786,623,248,2023-06-19,,,,Delivered,Crypto,"789 Pine Rd, Chicago"
787,901,113,2023-04-22,1.0,,,Unknown,Cash,
788,1040,291,2024-06-02,,148.5,,Cancelled,Cash,"456 Oak Ave, Los Angeles"
789,1891,151,2023-01-28,,,,Pending,,"789 Pine Rd, Chicago"
790,1400,120,2024-01-31,1.0,,,Processing,Credit Card,"123 Main St, New York"
791,1718,63,2023-06-09,,,,Processing,Debit Card,"456 Oak Ave, Los Angeles"
